-180,-26.12080653
-179,-26.18443373
-178,-26.28555285
-177,-26.42496095
-176,-26.60353028
-175,-26.82218851
-174,-27.08187167
-173,-27.3834361
-172,-27.7275066
-171,-28.11422471
-170,-28.54284162
-169,-29.0110739
-168,-29.5141104
-167,-30.04314431
-166,-30.58335493
-165,-31.1114979
-164,-31.5938643
-163,-31.98642616
-162,-32.23990629
-161,-32.31137453
-160,-32.17900419
-159,-31.85106337
-158,-31.3621978
-157,-30.75998704
-156,-30.09112698
-155,-29.39345926
-154,-28.69399006
-153,-28.01025675
-152,-27.3527189
-151,-26.72699171
-150,-26.13555355
-149,-25.57893199
-148,-25.0564852
-147,-24.56690071
-146,-24.10850683
-145,-23.67946355
-144,-23.27787703
-143,-22.90186641
-142,-22.54960092
-141,-22.21931889
-140,-21.90933587
-139,-21.61804638
-138,-21.34392218
-137,-21.08550887
-136,-20.84142193
-135,-20.61034283
-134,-20.39101574
-133,-20.18224498
-132,-19.98289327
-131,-19.79188094
-130,-19.60818598
-129,-19.43084474
-128,-19.25895338
-127,-19.09166969
-126,-18.92821529
-125,-18.76787783
-124,-18.61001322
-123,-18.45404747
-122,-18.29947818
-121,-18.14587534
-120,-17.99288149
-119,-17.84021095
-118,-17.68764835
-117,-17.53504617
-116,-17.38232156
-115,-17.22945237
-114,-17.07647264
-113,-16.92346751
-112,-16.77056786
-111,-16.61794476
-110,-16.46580387
-109,-16.31437996
-108,-16.16393164
-107,-16.01473644
-106,-15.86708628
-105,-15.7212834
-104,-15.57763679
-103,-15.43645911
-102,-15.2980641
-101,-15.16276449
-100,-15.0308703
-99,-14.90268761
-98,-14.77851757
-97,-14.65865582
-96,-14.54339204
-95,-14.43300976
-94,-14.32778623
-93,-14.22799239
-92,-14.13389279
-91,-14.04574549
-90,-13.96380175
-89,-13.88830563
-88,-13.81949312
-87,-13.75759106
-86,-13.70281538
-85,-13.65536889
-84,-13.61543807
-83,-13.58318913
-82,-13.55876262
-81,-13.54226679
-80,-13.53376903
-79,-13.53328521
-78,-13.54076642
-77,-13.55608256
-76,-13.57900237
-75,-13.60916913
-74,-13.64607165
-73,-13.68900992
-72,-13.7370554
-71,-13.789006
-70,-13.84333685
-69,-13.89814904
-68,-13.95112013
