-180,-28.1799967695455
-179,-28.1955364341812
-178,-28.2560468454318
-177,-28.362392613685
-176,-28.5156440314806
-175,-28.7170820021701
-174,-28.9681766854352
-173,-29.2705247480555
-172,-29.6257171010706
-171,-30.0350874484038
-170,-30.4992561814504
-169,-31.0173265226955
-168,-31.5855044148406
-167,-32.1948122065807
-166,-32.8275291396416
-165,-33.4522915953724
-164,-34.0190559471153
-163,-34.4580985760865
-162,-34.6905998579221
-161,-34.6551002958178
-160,-34.337504738975
-159,-33.7788510392334
-158,-33.0529375988596
-157,-32.2353208561362
-156,-31.3849707094688
-155,-30.54076752898
-154,-29.7253762835456
-153,-28.9504954477768
-152,-28.2210869791195
-151,-27.5382238412911
-150,-26.9008502911141
-149,-26.3068208696532
-148,-25.7534954851322
-147,-25.2380711927773
-146,-24.757760853886
-145,-24.3098839082486
-144,-23.8919073604725
-143,-23.5014591016748
-142,-23.1363263715639
-141,-22.7944467490673
-140,-22.473895908601
-139,-22.172874543426
-138,-21.8896957870901
-137,-21.6227738397317
-136,-21.3706141422666
-135,-21.1318052293864
-134,-20.9050122678189
-133,-20.6889722116344
-132,-20.4824904593126
-131,-20.2844388650249
-130,-20.093754932102
-129,-19.9094419965599
-128,-19.7305701917547
-127,-19.5562779720757
-126,-19.3857739652311
-125,-19.2183389206576
-124,-19.0533275273444
-123,-18.8901698889727
-122,-18.7283724681263
-121,-18.5675183440048
-120,-18.4072666682281
-119,-18.2473512488285
-118,-18.0875782406121
-117,-17.9278229676184
-116,-17.7680259473145
-115,-17.6081882236599
-114,-17.4483661451164
-113,-17.2886657427547
-112,-17.1292368723984
-111,-16.9702672837044
-110,-16.811976769393
-109,-16.6546115312122
-108,-16.4984388776518
-107,-16.3437423439634
-106,-16.1908172996176
-105,-16.0399670835694
-104,-15.8914996848787
-103,-15.7457249662204
-102,-15.6029524110971
-101,-15.4634893622913
-100,-15.3276397091447
-99,-15.1957029742987
-98,-15.0679737461257
-97,-14.9447414006873
-96,-14.8262900561199
-95,-14.7128987023146
-94,-14.6048414490828
-93,-14.5023878361976
-92,-14.4058031482703
-91,-14.31534867592
-90,-14.23128186165
-89,-14.1538562637783
-88,-14.0833212641555
-87,-14.0199214346486
-86,-13.9638954627837
-85,-13.9154745177134
-84,-13.8748799128614
-83,-13.8423198901119
-82,-13.8179853110265
-81,-13.8020439920309
-80,-13.794633361599
-79,-13.7958510473434
-78,-13.8057429195682
-77,-13.8242880268798
-76,-13.8513797634742
-75,-13.8868025163409
-74,-13.9302029716398
-73,-13.9810552433646
-72,-14.0386190732778
-71,-14.1018906143221
-70,-14.1695458591266
-69,-14.2398777571832
-68,-14.3107296555526
-67,-14.3794300747009
-66,-14.442737093679
-65,-14.4968046512342
-64,-14.5371873238498
-63,-14.558903389653
-62,-14.5565761760171
-61,-14.5246681775775
-60,-14.4578089382266
-59,-14.3511960509477
-58,-14.2010227568188
-57,-14.0048641166462
-56,-13.7619473585662
-55,-13.4732480380357
-54,-13.1413900979073
-53,-12.7703725525602
-52,-12.3651816738465
-51,-11.9313631527763
-50,-11.474621968445
-49,-11.0004960062361
-48,-10.514123608226
-47,-10.0201037310699
-46,-9.5224340547638
-45,-9.02450700600855
-44,-8.52914392967553
-43,-8.03865092511238
-42,-7.55488412316651
-41,-7.07931620109875
-40,-6.61309917871171
-39,-6.15712089973197
-38,-5.71205418066686
-37,-5.27839858164651
-36,-4.85651529656438
-35,-4.44665591877834
-34,-4.04898592190102
-33,-3.66360367753394
-32,-3.29055576193674
-31,-2.92984921171282
-30,-2.58146129221747
-29,-2.24534725103352
-28,-1.9214464470062
-27,-1.60968717453729
-26,-1.30999044304005
-25,-1.02227292176135
-24,-0.746449219354158
-23,-0.482433634325528
-22,-0.230141485551172
-21,0.0105098896713656
-20,0.239600400021154
-19,0.457206671004049
-18,0.663401677480174
-17,0.858254502081146
-16,1.04183019092075
-15,1.21418968375677
-14,1.3753898003652
-13,1.52548326857249
-12,1.66451878234004
-11,1.79254108065645
-10,1.90959103988358
-9,2.01570577371722
-8,2.11091873613689
-7,2.19525982369227
-6,2.26875547425408
-5,2.33142875998443
